% Column 0: Length, mm
% Column 1: |E|, V/m
0.00000000e+000	9.30085732e+000	
2.72651007e-001	2.87944651e+001	
5.45302013e-001	4.84664857e+001	
8.17953020e-001	6.93853114e+001	
1.09060403e+000	9.24768281e+001	
1.36325503e+000	1.16466779e+002	
1.63590604e+000	1.42133100e+002	
1.90855705e+000	1.69813176e+002	
2.18120805e+000	1.97497478e+002	
2.45385906e+000	2.36300355e+002	
2.72651007e+000	2.92440331e+002	
2.99916107e+000	3.37186312e+002	
3.27181208e+000	4.21631541e+002	
3.54446309e+000	5.65913767e+002	
3.81711409e+000	7.06568479e+002	
4.08976510e+000	9.42514939e+002	
4.36241611e+000	1.19253026e+003	
4.63506711e+000	1.60431800e+003	
4.90771812e+000	2.17518598e+003	
5.18036913e+000	2.86673939e+003	
5.45302013e+000	3.55763393e+003	
5.72567114e+000	4.00512235e+003	
5.99832215e+000	4.20324112e+003	
6.27097315e+000	4.26284102e+003	
6.54362416e+000	4.27683577e+003	
6.81627517e+000	4.28264794e+003	
7.08892617e+000	4.28454957e+003	
7.36157718e+000	4.28543822e+003	
7.63422819e+000	4.28564112e+003	
7.90687919e+000	4.28569625e+003	
8.17953020e+000	4.28571550e+003	
8.45218121e+000	4.28571493e+003	
8.72483221e+000	4.28571436e+003	
8.99748322e+000	4.28571644e+003	
9.27013423e+000	4.28571469e+003	
9.54278523e+000	4.28571466e+003	
9.81543624e+000	4.28571463e+003	
1.00880872e+001	4.28571446e+003	
1.03607383e+001	4.28571541e+003	
1.06333893e+001	4.28571354e+003	
1.09060403e+001	4.28571202e+003	
1.11786913e+001	4.28568137e+003	
1.14513423e+001	4.28567365e+003	
1.17239933e+001	4.28564861e+003	
1.19966443e+001	4.28557286e+003	
1.22692953e+001	4.28524617e+003	
1.25419463e+001	4.28434004e+003	
1.28145973e+001	4.27810973e+003	
1.30872483e+001	4.24182938e+003	
1.33598993e+001	4.17783255e+003	
1.36325503e+001	4.09432346e+003	
1.39052013e+001	3.92451661e+003	
1.41778523e+001	3.79852043e+003	
1.44505034e+001	3.67806380e+003	
1.47231544e+001	3.53422621e+003	
1.49958054e+001	3.39655311e+003	
1.52684564e+001	3.27619739e+003	
1.55411074e+001	3.18569862e+003	
1.58137584e+001	3.09691111e+003	
1.60864094e+001	3.01552281e+003	
1.63590604e+001	2.93054328e+003	
1.66317114e+001	2.84960613e+003	
1.69043624e+001	2.76194426e+003	
1.71770134e+001	2.66226536e+003	
1.74496644e+001	2.57909346e+003	
1.77223154e+001	2.51448651e+003	
1.79949664e+001	2.46577188e+003	
1.82676174e+001	2.41393033e+003	
1.85402685e+001	2.35058359e+003	
1.88129195e+001	2.27929393e+003	
1.90855705e+001	2.23809499e+003	
1.93582215e+001	2.18822371e+003	
1.96308725e+001	2.13471051e+003	
1.99035235e+001	2.09029114e+003	
2.01761745e+001	2.05020607e+003	
2.04488255e+001	2.00866636e+003	
2.07214765e+001	1.96325323e+003	
2.09941275e+001	1.92147821e+003	
2.12667785e+001	1.88350287e+003	
2.15394295e+001	1.85403037e+003	
2.18120805e+001	1.82248704e+003	
2.20847315e+001	1.78434785e+003	
2.23573826e+001	1.75271274e+003	
2.26300336e+001	1.72365494e+003	
2.29026846e+001	1.69595646e+003	
2.31753356e+001	1.67009942e+003	
2.34479866e+001	1.63777219e+003	
2.37206376e+001	1.60916920e+003	
2.39932886e+001	1.57780268e+003	
2.42659396e+001	1.54864079e+003	
2.45385906e+001	1.52440795e+003	
2.48112416e+001	1.50126961e+003	
2.50838926e+001	1.47831822e+003	
2.53565436e+001	1.45889606e+003	
2.56291946e+001	1.43925773e+003	
2.59018456e+001	1.41836949e+003	
2.61744966e+001	1.39137758e+003	
2.64471477e+001	1.37645584e+003	
2.67197987e+001	1.36153414e+003	
2.69924497e+001	1.33914167e+003	
2.72651007e+001	1.31494466e+003	
2.75377517e+001	1.29895458e+003	
2.78104027e+001	1.28227488e+003	
2.80830537e+001	1.26818817e+003	
2.83557047e+001	1.25498630e+003	
2.86283557e+001	1.24063192e+003	
2.89010067e+001	1.22445441e+003	
2.91736577e+001	1.20865167e+003	
2.94463087e+001	1.19210624e+003	
2.97189597e+001	1.17641987e+003	
2.99916107e+001	1.16470533e+003	
3.02642617e+001	1.15222257e+003	
3.05369128e+001	1.13770511e+003	
3.08095638e+001	1.12156529e+003	
3.10822148e+001	1.10891062e+003	
3.13548658e+001	1.09477492e+003	
3.16275168e+001	1.08150164e+003	
3.19001678e+001	1.06541245e+003	
3.21728188e+001	1.04755357e+003	
3.24454698e+001	1.02896550e+003	
3.27181208e+001	1.01282259e+003	
3.29907718e+001	9.98402640e+002	
3.32634228e+001	9.76577257e+002	
3.35360738e+001	9.53774872e+002	
3.38087248e+001	9.29098193e+002	
