% Column 0: Length, mm
% Column 1: |E|, V/m
0.00000000e+000	1.55014289e+001	
2.72651007e-001	4.79907751e+001	
5.45302013e-001	8.07774762e+001	
8.17953020e-001	1.15642186e+002	
1.09060403e+000	1.54128047e+002	
1.36325503e+000	1.94111299e+002	
1.63590604e+000	2.36888500e+002	
1.90855705e+000	2.83021961e+002	
2.18120805e+000	3.29162463e+002	
2.45385906e+000	3.93833925e+002	
2.72651007e+000	4.87400551e+002	
2.99916107e+000	5.61977187e+002	
3.27181208e+000	7.02719236e+002	
3.54446309e+000	9.43189612e+002	
3.81711409e+000	1.17761413e+003	
4.08976510e+000	1.57085823e+003	
4.36241611e+000	1.98755043e+003	
4.63506711e+000	2.67386334e+003	
4.90771812e+000	3.62530996e+003	
5.18036913e+000	4.77789898e+003	
5.45302013e+000	5.92938989e+003	
5.72567114e+000	6.67520392e+003	
5.99832215e+000	7.00540186e+003	
6.27097315e+000	7.10473503e+003	
6.54362416e+000	7.12805961e+003	
6.81627517e+000	7.13774656e+003	
7.08892617e+000	7.14091595e+003	
7.36157718e+000	7.14239703e+003	
7.63422819e+000	7.14273519e+003	
7.90687919e+000	7.14282709e+003	
8.17953020e+000	7.14285916e+003	
8.45218121e+000	7.14285822e+003	
8.72483221e+000	7.14285727e+003	
8.99748322e+000	7.14286073e+003	
9.27013423e+000	7.14285782e+003	
9.54278523e+000	7.14285776e+003	
9.81543624e+000	7.14285772e+003	
1.00880872e+001	7.14285744e+003	
1.03607383e+001	7.14285901e+003	
1.06333893e+001	7.14285589e+003	
1.09060403e+001	7.14285337e+003	
1.11786913e+001	7.14280228e+003	
1.14513423e+001	7.14278941e+003	
1.17239933e+001	7.14274768e+003	
1.19966443e+001	7.14262143e+003	
1.22692953e+001	7.14207694e+003	
1.25419463e+001	7.14056673e+003	
1.28145973e+001	7.13018288e+003	
1.30872483e+001	7.06971563e+003	
1.33598993e+001	6.96305425e+003	
1.36325503e+001	6.82387244e+003	
1.39052013e+001	6.54086101e+003	
