% Column 0: Length, mm
% Column 1: |E|, V/m
0.00000000e+000	1.24011431e+001	
2.72651007e-001	3.83926201e+001	
5.45302013e-001	6.46219810e+001	
8.17953020e-001	9.25137486e+001	
1.09060403e+000	1.23302437e+002	
1.36325503e+000	1.55289039e+002	
1.63590604e+000	1.89510800e+002	
1.90855705e+000	2.26417569e+002	
2.18120805e+000	2.63329971e+002	
2.45385906e+000	3.15067140e+002	
2.72651007e+000	3.89920441e+002	
2.99916107e+000	4.49581750e+002	
3.27181208e+000	5.62175388e+002	
3.54446309e+000	7.54551689e+002	
3.81711409e+000	9.42091306e+002	
4.08976510e+000	1.25668659e+003	
4.36241611e+000	1.59004034e+003	
4.63506711e+000	2.13909067e+003	
4.90771812e+000	2.90024797e+003	
5.18036913e+000	3.82231919e+003	
5.45302013e+000	4.74351191e+003	
5.72567114e+000	5.34016313e+003	
5.99832215e+000	5.60432149e+003	
6.27097315e+000	5.68378802e+003	
6.54362416e+000	5.70244769e+003	
6.81627517e+000	5.71019725e+003	
7.08892617e+000	5.71273276e+003	
7.36157718e+000	5.71391762e+003	
7.63422819e+000	5.71418815e+003	
7.90687919e+000	5.71426167e+003	
8.17953020e+000	5.71428733e+003	
8.45218121e+000	5.71428657e+003	
8.72483221e+000	5.71428582e+003	
8.99748322e+000	5.71428858e+003	
9.27013423e+000	5.71428626e+003	
9.54278523e+000	5.71428621e+003	
9.81543624e+000	5.71428617e+003	
1.00880872e+001	5.71428595e+003	
1.03607383e+001	5.71428721e+003	
1.06333893e+001	5.71428471e+003	
1.09060403e+001	5.71428270e+003	
1.11786913e+001	5.71424183e+003	
1.14513423e+001	5.71423153e+003	
1.17239933e+001	5.71419815e+003	
1.19966443e+001	5.71409714e+003	
1.22692953e+001	5.71366155e+003	
1.25419463e+001	5.71245338e+003	
1.28145973e+001	5.70414630e+003	
1.30872483e+001	5.65577251e+003	
1.33598993e+001	5.57044340e+003	
1.36325503e+001	5.45909795e+003	
1.39052013e+001	5.23268881e+003	
1.41778523e+001	5.06469390e+003	
1.44505034e+001	4.90408506e+003	
1.47231544e+001	4.71230161e+003	
1.49958054e+001	4.52873747e+003	
1.52684564e+001	4.36826318e+003	
1.55411074e+001	4.24759816e+003	
1.58137584e+001	4.12921482e+003	
1.60864094e+001	4.02069707e+003	
1.63590604e+001	3.90739104e+003	
1.66317114e+001	3.79947484e+003	
1.69043624e+001	3.68259234e+003	
1.71770134e+001	3.54968715e+003	
1.74496644e+001	3.43879128e+003	
1.77223154e+001	3.35264868e+003	
1.79949664e+001	3.28769584e+003	
1.82676174e+001	3.21857378e+003	
1.85402685e+001	3.13411146e+003	
1.88129195e+001	3.03905858e+003	
1.90855705e+001	2.98412665e+003	
1.93582215e+001	2.91763161e+003	
1.96308725e+001	2.84628068e+003	
1.99035235e+001	2.78705486e+003	
2.01761745e+001	2.73360809e+003	
2.04488255e+001	2.67822181e+003	
2.07214765e+001	2.61767097e+003	
2.09941275e+001	2.56197095e+003	
2.12667785e+001	2.51133716e+003	
2.15394295e+001	2.47204049e+003	
2.18120805e+001	2.42998271e+003	
2.20847315e+001	2.37913047e+003	
2.23573826e+001	2.33695033e+003	
2.26300336e+001	2.29820658e+003	
2.29026846e+001	2.26127528e+003	
2.31753356e+001	2.22679923e+003	
2.34479866e+001	2.18369625e+003	
2.37206376e+001	2.14555893e+003	
2.39932886e+001	2.10373690e+003	
2.42659396e+001	2.06485439e+003	
2.45385906e+001	2.03254393e+003	
2.48112416e+001	2.00169281e+003	
2.50838926e+001	1.97109095e+003	
2.53565436e+001	1.94519474e+003	
2.56291946e+001	1.91901031e+003	
2.59018456e+001	1.89115932e+003	
2.61744966e+001	1.85517011e+003	
2.64471477e+001	1.83527445e+003	
2.67197987e+001	1.81537885e+003	
2.69924497e+001	1.78552223e+003	
2.72651007e+001	1.75325955e+003	
2.75377517e+001	1.73193944e+003	
2.78104027e+001	1.70969984e+003	
2.80830537e+001	1.69091755e+003	
2.83557047e+001	1.67331507e+003	
2.86283557e+001	1.65417590e+003	
2.89010067e+001	1.63260588e+003	
2.91736577e+001	1.61153556e+003	
2.94463087e+001	1.58947498e+003	
2.97189597e+001	1.56855983e+003	
2.99916107e+001	1.55294044e+003	
3.02642617e+001	1.53629676e+003	
3.05369128e+001	1.51694015e+003	
3.08095638e+001	1.49542038e+003	
3.10822148e+001	1.47854750e+003	
3.13548658e+001	1.45969990e+003	
3.16275168e+001	1.44200219e+003	
3.19001678e+001	1.42054994e+003	
3.21728188e+001	1.39673810e+003	
3.24454698e+001	1.37195401e+003	
3.27181208e+001	1.35043012e+003	
3.29907718e+001	1.33120352e+003	
3.32634228e+001	1.30210301e+003	
3.35360738e+001	1.27169983e+003	
3.38087248e+001	1.23879759e+003	
3.40813758e+001	1.19710236e+003	
3.43540268e+001	1.14818141e+003	
3.46266779e+001	1.10777093e+003	
3.48993289e+001	1.06000409e+003	
3.51719799e+001	1.00549932e+003	
3.54446309e+001	9.41627991e+002	
3.57172819e+001	8.73989920e+002	
3.59899329e+001	7.88950960e+002	
3.62625839e+001	7.21493934e+002	
3.65352349e+001	6.70820707e+002	
3.68078859e+001	6.08677076e+002	
3.70805369e+001	5.47326406e+002	
3.73531879e+001	4.86062997e+002	
3.76258389e+001	4.31511709e+002	
3.78984899e+001	3.85757633e+002	
3.81711409e+001	3.30551859e+002	
3.84437919e+001	2.88965767e+002	
3.87164430e+001	2.57983358e+002	
3.89890940e+001	2.21960463e+002	
3.92617450e+001	1.85381935e+002	
3.95343960e+001	1.52084752e+002	
3.98070470e+001	1.20796597e+002	
4.00796980e+001	9.24563738e+001	
4.03523490e+001	7.10345078e+001	
4.06250000e+001	5.05130817e+001	
