% Column 0: Length, mm
% Column 1: |E|, V/m
0.00000000e+000	3.10028577e+000	
2.72651007e-001	9.59815502e+000	
5.45302013e-001	1.61554952e+001	
8.17953020e-001	2.31284371e+001	
1.09060403e+000	3.08256094e+001	
1.36325503e+000	3.88222597e+001	
1.63590604e+000	4.73777000e+001	
1.90855705e+000	5.66043921e+001	
2.18120805e+000	6.58324926e+001	
2.45385906e+000	7.87667851e+001	
2.72651007e+000	9.74801102e+001	
2.99916107e+000	1.12395437e+002	
3.27181208e+000	1.40543847e+002	
3.54446309e+000	1.88637922e+002	
3.81711409e+000	2.35522826e+002	
4.08976510e+000	3.14171646e+002	
4.36241611e+000	3.97510086e+002	
4.63506711e+000	5.34772667e+002	
4.90771812e+000	7.25061992e+002	
5.18036913e+000	9.55579796e+002	
5.45302013e+000	1.18587798e+003	
5.72567114e+000	1.33504078e+003	
5.99832215e+000	1.40108037e+003	
6.27097315e+000	1.42094701e+003	
6.54362416e+000	1.42561192e+003	
6.81627517e+000	1.42754931e+003	
7.08892617e+000	1.42818319e+003	
7.36157718e+000	1.42847941e+003	
7.63422819e+000	1.42854704e+003	
7.90687919e+000	1.42856542e+003	
8.17953020e+000	1.42857183e+003	
8.45218121e+000	1.42857164e+003	
8.72483221e+000	1.42857145e+003	
8.99748322e+000	1.42857215e+003	
9.27013423e+000	1.42857156e+003	
9.54278523e+000	1.42857155e+003	
9.81543624e+000	1.42857154e+003	
1.00880872e+001	1.42857149e+003	
1.03607383e+001	1.42857180e+003	
1.06333893e+001	1.42857118e+003	
1.09060403e+001	1.42857067e+003	
1.11786913e+001	1.42856046e+003	
1.14513423e+001	1.42855788e+003	
1.17239933e+001	1.42854954e+003	
1.19966443e+001	1.42852429e+003	
1.22692953e+001	1.42841539e+003	
1.25419463e+001	1.42811335e+003	
1.28145973e+001	1.42603658e+003	
1.30872483e+001	1.41394313e+003	
1.33598993e+001	1.39261085e+003	
1.36325503e+001	1.36477449e+003	
1.39052013e+001	1.30817220e+003	
1.41778523e+001	1.26617348e+003	
1.44505034e+001	1.22602127e+003	
1.47231544e+001	1.17807540e+003	
1.49958054e+001	1.13218437e+003	
1.52684564e+001	1.09206580e+003	
1.55411074e+001	1.06189954e+003	
1.58137584e+001	1.03230370e+003	
1.60864094e+001	1.00517427e+003	
1.63590604e+001	9.76847760e+002	
1.66317114e+001	9.49868710e+002	
1.69043624e+001	9.20648085e+002	
1.71770134e+001	8.87421787e+002	
1.74496644e+001	8.59697819e+002	
1.77223154e+001	8.38162171e+002	
1.79949664e+001	8.21923959e+002	
1.82676174e+001	8.04643445e+002	
1.85402685e+001	7.83527865e+002	
1.88129195e+001	7.59764645e+002	
1.90855705e+001	7.46031663e+002	
1.93582215e+001	7.29407904e+002	
1.96308725e+001	7.11570171e+002	
1.99035235e+001	6.96763714e+002	
2.01761745e+001	6.83402022e+002	
2.04488255e+001	6.69555452e+002	
2.07214765e+001	6.54417743e+002	
2.09941275e+001	6.40492737e+002	
2.12667785e+001	6.27834289e+002	
2.15394295e+001	6.18010123e+002	
2.18120805e+001	6.07495678e+002	
2.20847315e+001	5.94782618e+002	
2.23573826e+001	5.84237581e+002	
2.26300336e+001	5.74551645e+002	
2.29026846e+001	5.65318821e+002	
2.31753356e+001	5.56699808e+002	
2.34479866e+001	5.45924063e+002	
2.37206376e+001	5.36389733e+002	
2.39932886e+001	5.25934225e+002	
2.42659396e+001	5.16213598e+002	
2.45385906e+001	5.08135983e+002	
2.48112416e+001	5.00423203e+002	
2.50838926e+001	4.92772739e+002	
2.53565436e+001	4.86298686e+002	
2.56291946e+001	4.79752577e+002	
2.59018456e+001	4.72789830e+002	
2.61744966e+001	4.63792528e+002	
2.64471477e+001	4.58818613e+002	
2.67197987e+001	4.53844714e+002	
2.69924497e+001	4.46380556e+002	
2.72651007e+001	4.38314888e+002	
2.75377517e+001	4.32984861e+002	
2.78104027e+001	4.27424960e+002	
2.80830537e+001	4.22729388e+002	
2.83557047e+001	4.18328768e+002	
2.86283557e+001	4.13543975e+002	
2.89010067e+001	4.08151470e+002	
2.91736577e+001	4.02883890e+002	
2.94463087e+001	3.97368745e+002	
2.97189597e+001	3.92139958e+002	
2.99916107e+001	3.88235111e+002	
3.02642617e+001	3.84074191e+002	
3.05369128e+001	3.79235037e+002	
3.08095638e+001	3.73855096e+002	
3.10822148e+001	3.69636874e+002	
3.13548658e+001	3.64924974e+002	
3.16275168e+001	3.60500547e+002	
3.19001678e+001	3.55137485e+002	
3.21728188e+001	3.49184525e+002	
3.24454698e+001	3.42988501e+002	
3.27181208e+001	3.37607529e+002	
3.29907718e+001	3.32800880e+002	
3.32634228e+001	3.25525752e+002	
3.35360738e+001	3.17924957e+002	
3.38087248e+001	3.09699398e+002	
3.40813758e+001	2.99275591e+002	
3.43540268e+001	2.87045353e+002	
3.46266779e+001	2.76942732e+002	
3.48993289e+001	2.65001023e+002	
3.51719799e+001	2.51374830e+002	
3.54446309e+001	2.35406998e+002	
3.57172819e+001	2.18497480e+002	
3.59899329e+001	1.97237740e+002	
3.62625839e+001	1.80373483e+002	
3.65352349e+001	1.67705177e+002	
3.68078859e+001	1.52169269e+002	
3.70805369e+001	1.36831602e+002	
3.73531879e+001	1.21515749e+002	
3.76258389e+001	1.07877927e+002	
3.78984899e+001	9.64394082e+001	
3.81711409e+001	8.26379647e+001	
3.84437919e+001	7.22414416e+001	
3.87164430e+001	6.44958395e+001	
3.89890940e+001	5.54901158e+001	
3.92617450e+001	4.63454838e+001	
3.95343960e+001	3.80211879e+001	
3.98070470e+001	3.01991492e+001	
4.00796980e+001	2.31140935e+001	
4.03523490e+001	1.77586270e+001	
4.06250000e+001	1.26282704e+001	
